scene_id,method,prompt_type,mean_num_questions,median_num_questions,mean_latency,median_latency,iqr_latency,n_trials
scene_025,first_question,ambiguous,2.0,2.0,141.18433248996735,141.18433248996735,85.32106363773346,2
scene_025,first_question,partial,1.0,1.0,36.83339512348175,36.83339512348175,10.174816966056824,2
scene_025,proposed_efe,ambiguous,2.0,2.0,119.69607877731323,119.69607877731323,8.786216259002686,2
scene_025,proposed_efe,clear,0.0,0.0,2.5024415254592896,2.5024415254592896,0.1840904951095581,2
scene_025,proposed_efe,partial,1.0,1.0,52.47955000400543,52.47955000400543,1.8747693300247192,2
scene_025,random_question,ambiguous,2.5,2.5,131.02084290981293,131.02084290981293,23.513773798942566,2
scene_025,random_question,clear,0.0,0.0,3.178229331970215,3.178229331970215,0.5712485313415527,2
scene_025,random_question,partial,1.0,1.0,70.40291237831116,70.40291237831116,6.277043581008911,2
scene_025,vlm_best_question,ambiguous,2.0,2.0,88.23220467567444,88.23220467567444,54.11193776130676,2
scene_025,vlm_best_question,clear,0.0,0.0,2.8702198266983032,2.8702198266983032,0.9584327936172485,2
scene_025,vlm_best_question,partial,1.0,1.0,34.01488637924194,34.01488637924194,0.0,1
scene_026,first_question,ambiguous,2.0,2.0,67.17445850372314,67.17445850372314,24.597121953964233,2
scene_026,first_question,clear,0.0,0.0,2.779687523841858,2.779687523841858,0.016992926597595215,2
scene_026,first_question,partial,0.0,0.0,14.849256753921509,14.849256753921509,1.504392385482788,2
scene_026,proposed_efe,ambiguous,2.0,2.0,94.0007700920105,94.0007700920105,38.25029134750366,2
scene_026,proposed_efe,clear,0.0,0.0,1.6219013929367065,1.6219013929367065,0.09670031070709229,2
scene_026,proposed_efe,partial,0.0,0.0,19.503676533699036,19.503676533699036,0.9240087270736694,2
scene_026,random_question,ambiguous,2.0,2.0,95.22980201244354,95.22980201244354,42.96481239795685,2
scene_026,random_question,clear,0.0,0.0,2.3653668562571206,2.401426076889038,0.7224469184875488,3
scene_026,random_question,partial,0.0,0.0,25.561737298965454,25.561737298965454,2.5832552909851074,2
scene_026,vlm_best_question,ambiguous,3.0,3.0,92.62118220329285,92.62118220329285,0.0,1
scene_026,vlm_best_question,partial,0.0,0.0,32.921791791915894,32.921791791915894,7.036932706832886,2
scene_027,first_question,ambiguous,1.5,1.5,48.30883824825287,48.30883824825287,9.574979901313782,2
scene_027,first_question,clear,0.0,0.0,2.7747637033462524,2.7747637033462524,0.13256418704986572,2
scene_027,first_question,partial,1.0,1.0,28.107288599014282,28.107288599014282,0.0,1
scene_027,proposed_efe,ambiguous,1.0,1.0,108.03439426422119,108.03439426422119,0.0,1
scene_027,proposed_efe,clear,0.0,0.0,1.8148376941680908,1.8148376941680908,0.0,1
scene_027,proposed_efe,partial,0.5,0.5,43.61071217060089,43.61071217060089,1.241249918937683,2
scene_027,random_question,ambiguous,2.0,2.0,92.33566963672638,92.33566963672638,33.07346546649933,2
scene_027,random_question,clear,0.0,0.0,2.8336448669433594,2.8336448669433594,0.1923837661743164,2
scene_027,random_question,partial,0.5,0.5,34.55731403827667,34.55731403827667,31.96165668964386,2
scene_027,vlm_best_question,ambiguous,2.0,2.0,92.93856596946716,92.93856596946716,15.115488767623901,2
scene_027,vlm_best_question,clear,0.5,0.5,29.789326786994934,29.789326786994934,26.39323079586029,2
scene_027,vlm_best_question,partial,0.5,0.5,31.551483988761902,31.551483988761902,3.525439143180847,2
scene_028,first_question,ambiguous,1.0,1.0,58.129000425338745,58.129000425338745,0.0,1
scene_028,first_question,partial,0.5,0.5,32.46320104598999,32.46320104598999,12.150033235549927,2
scene_028,proposed_efe,ambiguous,1.5,1.5,208.50671756267548,208.50671756267548,116.95985782146454,2
scene_028,proposed_efe,clear,0.0,0.0,7.945573568344116,7.945573568344116,0.7932829856872559,2
scene_028,proposed_efe,partial,0.5,0.5,35.98844075202942,35.98844075202942,16.20953059196472,2
scene_028,random_question,ambiguous,1.6666666666666667,1.0,105.55702217419942,65.95871019363403,74.4749950170517,3
scene_028,random_question,clear,0.0,0.0,2.8683197498321533,2.8683197498321533,0.3260324001312256,2
scene_028,random_question,partial,0.5,0.5,37.69183552265167,37.69183552265167,19.377362608909607,2
scene_028,vlm_best_question,ambiguous,2.0,2.0,130.38491582870483,130.38491582870483,85.97005677223206,2
scene_028,vlm_best_question,clear,0.0,0.0,1.9944297075271606,1.9944297075271606,0.2239469289779663,2
scene_028,vlm_best_question,partial,0.5,0.5,36.28444445133209,36.28444445133209,22.76371419429779,2
scene_029,first_question,ambiguous,2.5,2.5,151.18601393699646,151.18601393699646,34.20098614692688,2
scene_029,first_question,clear,0.0,0.0,11.561124205589294,11.561124205589294,4.036162972450256,2
scene_029,first_question,partial,0.0,0.0,34.59693682193756,34.59693682193756,12.087651371955872,2
scene_029,proposed_efe,ambiguous,2.0,2.0,117.52677583694458,117.52677583694458,0.0,1
scene_029,proposed_efe,clear,0.0,0.0,2.678558349609375,2.678558349609375,0.3272275924682617,2
scene_029,proposed_efe,partial,0.0,0.0,38.12458634376526,38.12458634376526,0.4330465793609619,2
scene_029,random_question,ambiguous,4.0,4.0,208.0157346725464,208.0157346725464,0.0,1
scene_029,random_question,clear,0.0,0.0,3.4815844297409058,3.4815844297409058,0.6153229475021362,2
scene_029,random_question,partial,0.0,0.0,33.81823515892029,33.81823515892029,0.0,1
scene_029,vlm_best_question,ambiguous,2.0,2.0,103.5666035413742,103.5666035413742,14.160728573799133,2
scene_029,vlm_best_question,clear,0.0,0.0,14.704772472381592,14.704772472381592,2.476259708404541,2
scene_029,vlm_best_question,partial,0.0,0.0,23.154754161834717,23.154754161834717,2.052938938140869,2
scene_030,first_question,ambiguous,1.5,1.5,84.94150626659393,84.94150626659393,59.799341559410095,2
scene_030,first_question,clear,0.0,0.0,3.3606455326080322,3.3606455326080322,0.0,1
scene_030,first_question,partial,1.0,1.0,25.98722016811371,25.98722016811371,2.6790465116500854,2
scene_030,proposed_efe,ambiguous,1.5,1.5,75.60292947292328,75.60292947292328,35.8519891500473,2
scene_030,proposed_efe,clear,0.0,0.0,3.403817296028137,3.403817296028137,0.21086394786834717,2
scene_030,proposed_efe,partial,1.0,1.0,42.70094335079193,42.70094335079193,3.2145084142684937,2
scene_030,random_question,ambiguous,2.0,2.0,100.80875086784363,100.80875086784363,14.931607961654663,2
scene_030,random_question,clear,1.0,1.0,37.423840045928955,37.423840045928955,0.0,1
scene_030,random_question,partial,1.0,1.0,56.41914248466492,56.41914248466492,2.2967209815979004,2
scene_030,vlm_best_question,ambiguous,1.5,1.5,85.0217912197113,85.0217912197113,12.790271520614624,2
scene_030,vlm_best_question,clear,0.5,0.5,30.12362051010132,30.12362051010132,25.031338930130005,2
scene_030,vlm_best_question,partial,1.0,1.0,32.81427013874054,32.81427013874054,10.774211287498474,2
scene_031,first_question,ambiguous,2.0,2.0,132.11528384685516,132.11528384685516,56.414833664894104,2
scene_031,first_question,clear,0.0,0.0,5.017911791801453,5.017911791801453,0.18354308605194092,2
scene_031,first_question,partial,0.0,0.0,11.82851779460907,11.82851779460907,8.99062168598175,2
scene_031,proposed_efe,ambiguous,1.0,1.0,36.91070222854614,36.91070222854614,0.0,1
scene_031,proposed_efe,clear,0.0,0.0,10.328107118606567,10.328107118606567,2.911437511444092,2
scene_031,proposed_efe,partial,0.0,0.0,27.44857394695282,27.44857394695282,1.3089123964309692,2
scene_031,random_question,ambiguous,1.0,1.0,54.295196771621704,54.295196771621704,0.0,1
scene_031,random_question,clear,0.0,0.0,6.684903860092163,6.684903860092163,0.14935564994812012,2
scene_031,random_question,partial,0.0,0.0,30.216219425201416,30.216219425201416,0.0,1
scene_031,vlm_best_question,ambiguous,2.0,2.0,89.6458683013916,89.6458683013916,20.080553770065308,2
scene_031,vlm_best_question,clear,0.0,0.0,1.9029250144958496,1.9029250144958496,0.21227622032165527,2
scene_031,vlm_best_question,partial,0.0,0.0,50.08196043968201,50.08196043968201,0.0,1
scene_032,first_question,ambiguous,2.0,2.0,106.35842502117157,106.35842502117157,27.053093791007996,2
scene_032,first_question,clear,0.0,0.0,4.513856530189514,4.513856530189514,1.4526201486587524,2
scene_032,first_question,partial,0.0,0.0,23.14110231399536,23.14110231399536,0.0,1
scene_032,proposed_efe,ambiguous,2.0,2.0,118.97081756591797,118.97081756591797,6.978102207183838,2
scene_032,proposed_efe,clear,0.0,0.0,2.3423311710357666,2.3423311710357666,0.0,1
scene_032,proposed_efe,partial,0.0,0.0,43.191251039505005,43.191251039505005,4.901169538497925,2
scene_032,random_question,ambiguous,2.0,2.0,87.88147258758545,87.88147258758545,12.54161787033081,2
scene_032,random_question,clear,0.0,0.0,7.982476472854614,7.982476472854614,0.0,1
scene_032,random_question,partial,0.0,0.0,25.914597988128662,25.914597988128662,3.720275402069092,2
scene_032,vlm_best_question,ambiguous,2.0,2.0,163.73461723327637,163.73461723327637,15.126507759094238,2
scene_032,vlm_best_question,clear,0.0,0.0,3.1101608276367188,3.1101608276367188,1.1588973999023438,2
scene_032,vlm_best_question,partial,0.0,0.0,33.212376832962036,33.212376832962036,0.0,1
scene_033,first_question,ambiguous,2.0,2.0,270.23891043663025,270.23891043663025,172.11334776878357,2
scene_033,first_question,clear,0.0,0.0,5.10044938325882,4.301404595375061,2.5324671864509583,4
scene_033,first_question,partial,0.5,0.5,111.11836862564087,111.11836862564087,47.75024747848511,2
scene_033,proposed_efe,ambiguous,1.5,1.5,135.69960033893585,135.69960033893585,60.782140135765076,2
scene_033,proposed_efe,clear,0.0,0.0,2.674094557762146,2.674094557762146,0.5522750616073608,2
scene_033,proposed_efe,partial,0.5,0.5,139.75326073169708,139.75326073169708,21.999963879585266,2
scene_033,random_question,ambiguous,2.0,2.0,642.4897004365921,642.4897004365921,235.90794169902802,2
scene_033,random_question,clear,0.0,0.0,3.63675594329834,3.63675594329834,0.11763644218444824,2
scene_033,random_question,partial,0.5,0.5,60.15949773788452,60.15949773788452,7.197356939315796,2
scene_033,vlm_best_question,ambiguous,2.0,2.0,497.19747376441956,497.19747376441956,0.0,1
scene_033,vlm_best_question,clear,0.0,0.0,2.160727024078369,2.160727024078369,0.3763289451599121,2
scene_033,vlm_best_question,partial,0.5,0.5,384.44402050971985,384.44402050971985,160.54348182678223,2
scene_034,first_question,ambiguous,2.0,2.0,142.9688937664032,142.9688937664032,44.253294229507446,2
scene_034,first_question,clear,0.0,0.0,33.36340951919556,33.36340951919556,28.563844203948975,2
scene_034,first_question,partial,0.5,0.5,122.08864605426788,122.08864605426788,82.07380425930023,2
scene_034,proposed_efe,ambiguous,2.0,2.0,69.81934261322021,69.81934261322021,0.9123547077178955,2
scene_034,proposed_efe,clear,0.0,0.0,1.892523169517517,1.892523169517517,0.18398606777191162,2
scene_034,random_question,clear,0.0,0.0,4.016057133674622,4.016057133674622,0.7002545595169067,2
scene_034,random_question,partial,0.5,0.5,120.95470631122589,120.95470631122589,27.48505127429962,2
scene_034,vlm_best_question,clear,0.0,0.0,2.259451985359192,2.259451985359192,0.12498533725738525,2
scene_034,vlm_best_question,partial,0.5,0.5,52.46993672847748,52.46993672847748,14.11216151714325,2
scene_035,first_question,ambiguous,2.0,2.0,106.58524489402771,106.58524489402771,3.7038815021514893,2
scene_035,first_question,clear,0.0,0.0,1.8265219926834106,1.8265219926834106,0.22502100467681885,2
scene_035,first_question,partial,0.0,0.0,9.2030348777771,9.2030348777771,6.220097303390503,2
scene_035,proposed_efe,ambiguous,2.0,2.0,160.91773533821106,160.91773533821106,53.245320558547974,2
scene_035,proposed_efe,clear,0.0,0.0,4.636785984039307,4.636785984039307,2.8849263191223145,2
scene_035,proposed_efe,partial,1.0,1.0,141.21439397335052,141.21439397335052,128.92752039432526,2
scene_035,random_question,ambiguous,2.0,2.0,213.559396982193,213.559396982193,0.0,1
scene_035,random_question,clear,0.0,0.0,1.9621825218200684,1.9621825218200684,0.5658133029937744,2
scene_035,random_question,partial,0.0,0.0,16.560667276382446,16.560667276382446,4.897106885910034,2
scene_035,vlm_best_question,ambiguous,2.5,2.5,180.59967267513275,180.59967267513275,61.50753581523895,2
scene_035,vlm_best_question,clear,0.0,0.0,2.4483649730682373,2.4483649730682373,0.35401320457458496,2
scene_035,vlm_best_question,partial,0.0,0.0,65.43949842453003,65.43949842453003,41.10993456840515,2
scene_036,first_question,ambiguous,2.5,2.5,180.81003975868225,180.81003975868225,66.74274063110352,2
scene_036,first_question,clear,0.0,0.0,4.077890515327454,4.077890515327454,1.118256688117981,2
scene_036,first_question,partial,0.5,0.5,69.52254736423492,69.52254736423492,1.0132068395614624,2
scene_036,proposed_efe,ambiguous,2.0,2.0,170.64373970031738,170.64373970031738,16.641271352767944,2
scene_036,proposed_efe,clear,0.0,0.0,1.5372252464294434,1.5372252464294434,0.08754253387451172,2
scene_036,proposed_efe,partial,0.5,0.5,61.697559118270874,61.697559118270874,25.552802801132202,2
scene_036,random_question,ambiguous,2.5,2.5,210.6956526041031,210.6956526041031,47.65611922740936,2
scene_036,random_question,clear,0.0,0.0,2.2293591499328613,2.2293591499328613,0.0,1
scene_036,random_question,partial,0.5,0.5,92.81759774684906,92.81759774684906,45.06509292125702,2
scene_036,vlm_best_question,ambiguous,2.0,2.0,87.60160875320435,87.60160875320435,36.97258639335632,2
scene_036,vlm_best_question,clear,0.0,0.0,3.3539775609970093,3.3539775609970093,1.2036572694778442,2
scene_036,vlm_best_question,partial,0.5,0.5,53.82147264480591,53.82147264480591,8.724375486373901,2
