trial_id,scene_id,method,prompt_type,candidate_count,question_count,asked,ideal_half_min_q,split04_worst_q,mixed_vlm_expected_q,correct,outcome,prompt
trial_20260510_235410_d92792,scene_005,top_score,ambiguous,6,0,False,3,3,3.152,0,wrong,Pick up my cup.
trial_20260510_235415_32d819,scene_005,top_score,ambiguous,6,0,False,3,3,3.152,0,wrong,Pick up my cup.
trial_20260510_235447_a70add,scene_005,top_score,partial,1,0,False,0,0,0.0,1,correct,Pick up left most cup.
trial_20260510_235521_fb57d2,scene_005,top_score,partial,1,0,False,0,0,0.0,1,correct,Pick up the bottom cup.
trial_20260510_235538_5533d0,scene_005,top_score,partial,1,0,False,0,0,0.0,1,correct,Pick up the yellow cup.
trial_20260510_235638_545832,scene_005,top_score,partial,1,0,False,0,0,0.0,1,correct,Pick up the left most cup.
trial_20260510_235803_a463b7,scene_005,random_candidate,partial,1,0,False,0,0,0.0,1,correct,Pick up the left most cup.
trial_20260510_235828_760a10,scene_005,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the second left cup.
trial_20260510_235846_4a6fd6,scene_005,random_candidate,clear,2,0,False,1,1,1.0,1,correct,Pick up the green cup.
trial_20260510_235937_2712aa,scene_005,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up center cup.
trial_20260510_235950_946ea7,scene_005,random_candidate,partial,6,0,False,3,3,3.152,0,wrong,Pick up right cup.
trial_20260511_000008_6acb45,scene_005,random_candidate,partial,2,0,False,1,1,1.0,1,correct,Pick up green cup.
trial_20260511_000036_e8b2f0,scene_005,random_candidate,ambiguous,6,0,False,3,3,3.152,0,wrong,Pick up my cup.
trial_20260511_000044_945aef,scene_005,random_candidate,ambiguous,6,0,False,3,3,3.152,0,wrong,Pick up my cup.
trial_20260511_000051_acde57,scene_005,random_candidate,ambiguous,6,0,False,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_000113_d7785a,scene_005,vlm_direct,ambiguous,6,0,False,3,3,3.152,0,wrong,Pick up my cup.
trial_20260511_000356_75b4bc,scene_005,vlm_direct,ambiguous,6,0,False,3,3,3.152,0,wrong,Pick up my cup.
trial_20260511_000748_3de706,scene_005,vlm_direct,partial,1,0,False,0,0,0.0,0,wrong,Pick up left cup.
trial_20260511_000804_231fd3,scene_005,vlm_direct,partial,2,0,False,1,1,1.0,0,wrong,Pick up green cup.
trial_20260511_001025_dafd73,scene_005,vlm_direct,partial,1,0,False,0,0,0.0,0,wrong,Pick up metal cup.
trial_20260511_001110_a7968b,scene_005,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up brown cup.
trial_20260511_001123_c1793e,scene_005,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up blue cup.
trial_20260511_001153_215498,scene_005,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up bottom cup.
trial_20260511_001215_d5461c,scene_005,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up bottom cup.
trial_20260511_001259_18590e,scene_005,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up left most cup.
trial_20260511_001350_efc877,scene_005,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the center cup.
trial_20260511_001410_917087,scene_005,first_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_001643_4c5e53,scene_005,first_question,partial,6,1,True,3,3,3.152,1,correct,Pick up the top cup.
trial_20260511_001749_c2da03,scene_005,first_question,ambiguous,6,4,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_002106_e630ec,scene_005,first_question,ambiguous,6,4,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_002511_4c0aa2,scene_005,first_question,ambiguous,6,3,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_002919_72d0b0,scene_005,random_question,ambiguous,6,5,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_003513_0c2be0,scene_005,random_question,ambiguous,6,2,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_003648_2e2a53,scene_005,random_question,ambiguous,6,2,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_003848_134d16,scene_005,random_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the center cup.
trial_20260511_003901_fc315b,scene_005,random_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the left cup.
trial_20260511_003916_fab9a1,scene_005,random_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_004125_47b92c,scene_005,random_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the orange cup.
trial_20260511_004141_0f8ba6,scene_005,random_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the brown cup.
trial_20260511_004159_fc20ca,scene_005,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the left most cup.
trial_20260511_004209_3cf81d,scene_005,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the left most cup.
trial_20260511_004222_bb42d0,scene_005,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_004258_5e2016,scene_005,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the white cup.
trial_20260511_004321_09cb5c,scene_005,vlm_best_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the center cup.
trial_20260511_004930_7fa41f,scene_005,vlm_best_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_005040_b9418d,scene_005,vlm_best_question,ambiguous,6,5,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_005511_ad44d3,scene_005,vlm_best_question,ambiguous,6,4,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_005835_f47a65,scene_005,vlm_best_question,ambiguous,6,5,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_010408_b7c385,scene_005,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the orange cup.
trial_20260511_010433_e12b57,scene_005,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the second left cup.
trial_20260511_010458_f08a3f,scene_005,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the bottom cup.
trial_20260511_010519_5b4d4a,scene_005,proposed_efe,partial,1,0,False,0,0,0.0,1,correct,Pick up the center cup.
trial_20260511_010531_3d5d51,scene_005,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_011007_bf4f29,scene_005,proposed_efe,partial,6,2,True,3,3,3.152,1,correct,Pick up the right cup.
trial_20260511_011316_c86a37,scene_005,proposed_efe,ambiguous,6,5,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_011707_cd06d7,scene_005,proposed_efe,ambiguous,6,5,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_012056_dac93d,scene_005,proposed_efe,ambiguous,6,1,True,3,3,3.152,1,correct,Pick up my cup.
trial_20260511_012227_0f3e9e,scene_006,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_012235_22d1de,scene_006,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_012247_8ec276,scene_006,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_012334_264fed,scene_006,top_score,partial,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_012422_fd20e7,scene_006,top_score,partial,2,0,False,1,1,1.0,1,correct,Pick up the center cup.
trial_20260511_012526_424880,scene_006,top_score,clear,1,0,False,0,0,0.0,0,wrong,Pick up the pink cup.
trial_20260511_012546_3d19fa,scene_006,top_score,clear,2,0,False,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_012646_f06fac,scene_006,random_candidate,partial,2,0,False,1,1,1.0,0,wrong,Pick up the green cup.
trial_20260511_012709_ed3e72,scene_006,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the brown cup.
trial_20260511_012738_93f7eb,scene_006,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the cup with pattern.
trial_20260511_012827_2d9671,scene_006,random_candidate,partial,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_012840_c6e2e9,scene_006,random_candidate,partial,2,0,False,1,1,1.0,0,wrong,Pick up the center cup.
trial_20260511_012911_5cc43d,scene_006,random_candidate,partial,1,0,False,0,0,0.0,0,wrong,Pick up the cup with cover.
trial_20260511_012935_a1e13e,scene_006,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_013020_445c58,scene_006,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_013030_8831cf,scene_006,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_013046_54f6a3,scene_006,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_013218_0a14ee,scene_006,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_013414_a95bee,scene_006,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260511_013606_261dc9,scene_006,vlm_direct,partial,2,0,False,1,1,1.0,0,wrong,Pick up the center cup.
trial_20260511_014040_20d0b7,scene_006,vlm_direct,partial,1,0,False,0,0,0.0,1,correct,Pick up the left cup.
trial_20260511_014103_64d6c7,scene_006,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_014143_4e724c,scene_006,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_014215_1b7065,scene_006,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_014228_b96675,scene_006,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_014241_6528b5,scene_006,first_question,clear,2,1,True,1,1,1.0,1,correct,Pick up the most left cup.
trial_20260511_014437_5b86c7,scene_006,first_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_014825_170c3d,scene_006,first_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_014835_ae65db,scene_006,first_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_015416_162dbc,scene_006,first_question,ambiguous,7,6,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_020007_920961,scene_006,first_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_020432_d593b4,scene_006,random_question,ambiguous,7,4,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_020859_124bd9,scene_006,random_question,ambiguous,7,6,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_021505_5f1925,scene_006,random_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_021913_66ced8,scene_006,random_question,partial,2,1,True,1,1,1.0,0,wrong,Pick up the center cup.
trial_20260511_022033_283025,scene_006,random_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_022211_f46e9b,scene_006,random_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_022333_8a51b0,scene_006,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_022349_1e0dc6,scene_006,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the brown cup.
trial_20260511_022410_21baa7,scene_006,random_question,clear,2,1,True,1,1,1.0,1,correct,Pick up the left most cup.
trial_20260511_022545_7b107f,scene_006,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_022617_d0fa65,scene_006,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the bottom cup.
trial_20260511_023022_12be8d,scene_006,vlm_best_question,partial,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_023041_668112,scene_006,vlm_best_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_023251_93db1f,scene_006,vlm_best_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the center cup.
trial_20260511_023508_207052,scene_006,vlm_best_question,ambiguous,7,4,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_024134_ecee01,scene_006,vlm_best_question,ambiguous,7,6,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_024925_c62776,scene_006,vlm_best_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_025708_ea5701,scene_006,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260511_025719_ffdfa5,scene_006,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260511_025747_1f8c9a,scene_006,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the bottom cup.
trial_20260511_025822_1179cd,scene_006,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Pick up the green cup.
trial_20260511_025947_f1a907,scene_006,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Pick up the center cup.
trial_20260511_030102_36a1c3,scene_006,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Pick up the most left cup.
trial_20260511_030732_0052f0,scene_006,proposed_efe,ambiguous,7,4,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260511_031103_ec541d,scene_006,proposed_efe,ambiguous,7,1,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260513_014525_bdbd84,scene_007,top_score,clear,1,0,False,0,0,0.0,1,correct,Picky up the green cup.
trial_20260513_014554_144d16,scene_007,top_score,clear,1,0,False,0,0,0.0,1,correct,Picky up the red cup.
trial_20260513_014610_fab5e8,scene_007,top_score,partial,1,0,False,0,0,0.0,0,wrong,Picky up the pink cup.
trial_20260513_014625_a8dde3,scene_007,top_score,partial,1,0,False,0,0,0.0,0,wrong,Picky up the center cup.
trial_20260513_014644_dc35c6,scene_007,top_score,partial,1,0,False,0,0,0.0,1,correct,Picky up the right cup.
trial_20260513_014700_af7b07,scene_007,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Picky up my cup.
trial_20260513_014714_289fa3,scene_007,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Picky up my cup.
trial_20260513_014735_3e2b8c,scene_007,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Picky up my cup.
trial_20260513_014743_524a83,scene_007,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Picky up my cup.
trial_20260513_014800_e7a0db,scene_007,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Picky up the yellow cup.
trial_20260513_014820_8d4164,scene_007,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Picky up the blue cup.
trial_20260513_014845_87f91a,scene_007,random_candidate,partial,1,0,False,0,0,0.0,0,wrong,Picky up the center cup.
trial_20260513_014900_f5dcc9,scene_007,random_candidate,partial,2,0,False,1,1,1.0,0,wrong,Picky up the left cup.
trial_20260513_014919_3f290c,scene_007,vlm_direct,partial,2,0,False,1,1,1.0,0,wrong,Picky up the left cup.
trial_20260513_015051_02fc31,scene_007,vlm_direct,partial,1,0,False,0,0,0.0,0,wrong,Picky up the right cup.
trial_20260513_015143_b20d61,scene_007,vlm_direct,clear,8,0,False,3,4,3.95,1,correct,Picky up the white cup.
trial_20260513_015334_5ef672,scene_007,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Picky up the brown cup.
trial_20260513_015407_07fccf,scene_007,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Picky up my cup.
trial_20260513_015513_65307d,scene_007,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Picky up my cup.
trial_20260513_015640_fc65b2,scene_007,first_question,partial,1,0,False,0,0,0.0,1,correct,Picky up the green cup.
trial_20260513_015659_d11823,scene_007,first_question,clear,1,0,False,0,0,0.0,1,correct,Picky up the blue cup.
trial_20260513_015728_52542a,scene_007,first_question,partial,2,1,True,1,1,1.0,1,correct,Picky up the left cup.
trial_20260513_015938_897dfa,scene_007,first_question,partial,1,0,False,0,0,0.0,1,correct,Picky up the bottom cup.
trial_20260513_015958_53f182,scene_007,first_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260513_021022_46bd14,scene_007,first_question,ambiguous,7,3,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260513_021522_cbf4a2,scene_007,random_question,clear,1,0,False,0,0,0.0,1,correct,Picky up the yellow cup.
trial_20260513_021900_37a23a,scene_007,random_question,clear,1,0,False,0,0,0.0,1,correct,Picky up the blue cup.
trial_20260513_021921_218b54,scene_007,random_question,partial,2,2,True,1,1,1.0,1,correct,Picky up the left cup.
trial_20260513_022230_87b0c5,scene_007,random_question,partial,1,0,False,0,0,0.0,1,correct,Picky up the bottom cup.
trial_20260513_022249_86e82e,scene_007,random_question,ambiguous,7,1,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260513_022508_e55162,scene_007,random_question,ambiguous,7,6,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260513_023151_f99eac,scene_007,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Picky up the green cup.
trial_20260513_023226_8ef4f5,scene_007,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Picky up the yellow cup.
trial_20260513_023241_3ed065,scene_007,vlm_best_question,partial,2,1,True,1,1,1.0,1,correct,Picky up the left cup.
trial_20260513_023405_d36a86,scene_007,vlm_best_question,partial,1,0,False,0,0,0.0,1,correct,Picky up the bottom cup.
trial_20260513_023414_53caba,scene_007,vlm_best_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260513_023934_04c301,scene_007,vlm_best_question,ambiguous,7,3,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260513_024322_2d4675,scene_007,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Picky up the green cup.
trial_20260513_024335_0066e9,scene_007,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Picky up the blue cup.
trial_20260513_024348_d6b7b4,scene_007,proposed_efe,partial,1,0,False,0,0,0.0,1,correct,Picky up the bottom cup.
trial_20260513_024408_b7eceb,scene_007,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Picky up the left cup.
trial_20260513_025042_73b8f9,scene_007,proposed_efe,ambiguous,7,1,True,3,3,3.5557,1,correct,Picky up my cup.
trial_20260514_151940_e9a437,scene_008,top_score,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup
trial_20260514_152026_d86aa5,scene_008,top_score,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup
trial_20260514_152057_ad9085,scene_008,top_score,clear,1,0,False,0,0,0.0,1,correct,Pick up the left most cup
trial_20260514_152124_99fe1b,scene_008,top_score,partial,2,0,False,1,1,1.0,0,unresolved,Pick up the left cup
trial_20260514_152134_063b0f,scene_008,top_score,partial,2,0,False,1,1,1.0,0,unresolved,Pick up the white cup
trial_20260514_152154_c96f90,scene_008,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup
trial_20260514_152202_ff9761,scene_008,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup
trial_20260514_152230_b06215,scene_008,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup
trial_20260514_152244_5d3237,scene_008,random_candidate,partial,2,0,False,1,1,1.0,1,correct,Pick up the left cup
trial_20260514_152305_354fbf,scene_008,random_candidate,partial,2,0,False,1,1,1.0,0,wrong,Pick up the white cup
trial_20260514_152331_cc50ee,scene_008,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the pink cup
trial_20260514_152350_1d0c6d,scene_008,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup
trial_20260514_152400_bc789f,scene_008,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup
trial_20260514_152413_dd4104,scene_008,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up the brown cup
trial_20260514_152429_b61fd2,scene_008,vlm_direct,partial,2,0,False,1,1,1.0,1,correct,Pick up the white cup
trial_20260514_152638_8fa14f,scene_008,vlm_direct,partial,2,0,False,1,1,1.0,0,wrong,Pick up the left cup
trial_20260514_152803_487a28,scene_008,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up the my cup
trial_20260514_152919_75859e,scene_008,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up the my cup
trial_20260514_153210_104e62,scene_008,first_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up the my cup
trial_20260514_155749_57c7e2,scene_008,first_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the white cup
trial_20260514_155930_b84502,scene_008,first_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the left cup
trial_20260514_160044_e2e206,scene_008,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup
trial_20260514_160056_582628,scene_008,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the brwon cup
trial_20260514_160110_241106,scene_008,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the brwon cup
trial_20260514_160123_e61a87,scene_008,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup
trial_20260514_160139_525b34,scene_008,random_question,partial,2,2,True,1,1,1.0,1,correct,Pick up the left cup.
trial_20260514_160440_24fb0c,scene_008,random_question,ambiguous,7,3,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_163015_d4aedb,scene_008,random_question,ambiguous,7,6,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_163826_e82315,scene_008,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260514_163852_28c2e4,scene_008,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the brown cup.
trial_20260514_163906_632a13,scene_008,vlm_best_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the left cup.
trial_20260514_164116_8353a0,scene_008,vlm_best_question,partial,2,1,True,1,1,1.0,1,correct,Pick up the white cup.
trial_20260514_164221_36624e,scene_008,vlm_best_question,ambiguous,7,4,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_164721_f7e080,scene_008,vlm_best_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_165245_a9a26d,scene_008,proposed_efe,ambiguous,7,3,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_165706_efd0b2,scene_008,proposed_efe,ambiguous,7,2,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_165953_badb37,scene_008,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Pick up the left cup.
trial_20260514_170123_bbc3bb,scene_008,proposed_efe,partial,2,1,True,1,1,1.0,1,correct,Pick up the white cup.
trial_20260514_170247_d8be66,scene_008,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the blue cup.
trial_20260514_170301_fec529,scene_008,proposed_efe,clear,1,0,False,0,0,0.0,1,correct,Pick up the red cup.
trial_20260514_212343_8319ba,scene_009,top_score,clear,1,0,False,0,0,0.0,1,correct,Pick up the metal cup.
trial_20260514_212413_42221e,scene_009,top_score,clear,1,0,False,0,0,0.0,1,correct,Pick up the left most cup.
trial_20260514_212432_9b7917,scene_009,top_score,partial,1,0,False,0,0,0.0,0,unresolved,Pick up the yellow cup.
trial_20260514_212440_dd41ee,scene_009,top_score,partial,1,0,False,0,0,0.0,0,unresolved,Pick up the yellow cup.
trial_20260514_212455_6f9bf3,scene_009,top_score,partial,1,0,False,0,0,0.0,0,unresolved,Pick up the green cup.
trial_20260514_212526_f3d9e4,scene_009,top_score,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260514_212538_044ceb,scene_009,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260514_212546_fa3ddb,scene_009,random_candidate,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260514_212618_b148d7,scene_009,random_candidate,partial,7,0,False,3,3,3.5557,0,unresolved,Pick up the yellow cups.
trial_20260517_171125_cd5865,scene_028,random_candidate,partial,2,0,False,1,1,1.0,1,correct,Pick up the center cup.
trial_20260514_212656_cfaa22,scene_009,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the metal cup.
trial_20260514_212709_c46d32,scene_009,random_candidate,clear,1,0,False,0,0,0.0,1,correct,Pick up the white cup.
trial_20260514_212730_806695,scene_009,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up the white cup.
trial_20260514_212741_c0ff60,scene_009,vlm_direct,clear,1,0,False,0,0,0.0,1,correct,Pick up the green cup.
trial_20260514_212752_16616d,scene_009,vlm_direct,partial,1,0,False,0,0,0.0,0,unresolved,Pick up the green cup.
trial_20260514_212803_9ead1c,scene_009,vlm_direct,partial,1,0,False,0,0,0.0,0,unresolved,Pick up the right cup.
trial_20260514_212821_a42ee4,scene_009,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260514_212940_d4b58a,scene_009,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260514_214030_7e7644,scene_009,vlm_direct,ambiguous,7,0,False,3,3,3.5557,0,wrong,Pick up my cup.
trial_20260514_214246_dd82ea,scene_009,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the metal cup.
trial_20260514_214317_bf9126,scene_009,first_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the left most cup.
trial_20260514_215347_db35e8,scene_009,first_question,partial,7,1,True,3,3,3.5557,1,correct,Pick up the yellow cup.
trial_20260514_221646_b314db,scene_009,first_question,partial,7,3,True,3,3,3.5557,1,correct,Pick up the green cup.
trial_20260514_223252_a3ec6d,scene_009,first_question,ambiguous,7,4,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_224029_7cc552,scene_009,random_question,ambiguous,7,3,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_224822_7d548e,scene_009,first_question,ambiguous,7,4,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_225749_93981b,scene_009,random_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_231130_aa7b53,scene_009,random_question,partial,7,2,True,3,3,3.5557,1,correct,Pick up the green cup.
trial_20260514_231618_eb2add,scene_009,random_question,partial,7,3,True,3,3,3.5557,0,wrong,Pick up the yellow cup.
trial_20260514_232355_84ece8,scene_009,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the metal cup.
trial_20260514_232408_5d706b,scene_009,random_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the leftmost cup.
trial_20260514_232435_df0f92,scene_009,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the leftmost cup.
trial_20260514_232446_2e4d88,scene_009,vlm_best_question,clear,1,0,False,0,0,0.0,1,correct,Pick up the metal cup.
trial_20260514_232732_dcc6ad,scene_009,vlm_best_question,partial,7,2,True,3,3,3.5557,0,unresolved,Pick up the yellow cup.
trial_20260514_233029_2a1f0c,scene_009,vlm_best_question,ambiguous,7,3,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_233245_21867b,scene_009,vlm_best_question,ambiguous,7,5,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_233859_169b78,scene_009,vlm_best_question,ambiguous,7,1,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_234007_6fd5ee,scene_009,proposed_efe,ambiguous,7,3,True,3,3,3.5557,1,correct,Pick up my cup.
trial_20260514_234332_e61db7,scene_009,proposed_efe,ambiguous,7,3,True,3,3,3.5557,1,correct,Pick up my cup.
